,BidPrice-Stock,BidVolume-Stock,AskPrice-Stock,AskVolume-Stock,TimeToExpiry,BidPrice-P60,BidVolume-P60,AskPrice-P60,AskVolume-P60,BidPrice-P70,BidVolume-P70,AskPrice-P70,AskVolume-P70,BidPrice-P80,BidVolume-P80,AskPrice-P80,AskVolume-P80,BidPrice-C60,BidVolume-C60,AskPrice-C60,AskVolume-C60,BidPrice-C70,BidVolume-C70,AskPrice-C70,AskVolume-C70,BidPrice-C80,BidVolume-C80,AskPrice-C80,AskVolume-C80
13/02/2018 05:20,77,116,77.25,121,0.793217275,0.42,15,0.45,15,2.34,19,2.42,18,7.04,19,7.15,19,17.53,20,17.63,19,9.47,20,9.6,24,4.23,17,4.35,20
13/02/2018 05:25,76.95,112,77.2,148,0.793207763,0.41,16,0.45,15,2.36,18,2.44,18,7.13,16,7.24,17,17.48,18,17.59,17,9.42,19,9.55,22,4.21,18,4.32,19
13/02/2018 05:30,76.95,123,77.15,149,0.79319825,0.43,17,0.47,15,2.37,18,2.44,17,7.18,17,7.29,16,17.42,17,17.52,17,9.4,18,9.53,19,4.17,20,4.28,22
13/02/2018 05:35,76.9,130,77.15,153,0.793188737,0.43,15,0.46,18,2.36,19,2.44,16,7.2,18,7.3,15,17.38,17,17.48,18,9.38,20,9.5,20,4.14,18,4.24,19
13/02/2018 05:40,76.85,138,77.1,160,0.793179224,0.44,15,0.47,17,2.4,19,2.48,15,7.13,16,7.24,15,17.34,17,17.44,17,9.33,22,9.45,19,4.14,16,4.24,20
13/02/2018 05:45,76.9,142,77.1,156,0.793169711,0.43,17,0.47,17,2.46,19,2.53,15,7.11,14,7.23,16,17.35,18,17.45,18,9.33,23,9.44,21,4.13,16,4.24,21
13/02/2018 05:50,76.95,128,77.15,138,0.793160198,0.43,18,0.47,20,2.49,20,2.56,18,7.07,13,7.18,16,17.41,20,17.51,18,9.43,22,9.54,20,4.16,14,4.26,20
13/02/2018 05:55,76.95,120,77.15,122,0.793150685,0.43,17,0.47,19,2.52,19,2.59,18,7.05,12,7.16,15,17.39,19,17.49,19,9.37,20,9.49,23,4.15,16,4.25,18
13/02/2018 06:00,76.95,120,77.15,123,0.793141172,0.41,21,0.45,21,2.5,20,2.58,19,7.05,14,7.16,15,17.42,16,17.52,18,9.38,20,9.49,22,4.12,19,4.23,20
13/02/2018 06:05,76.95,134,77.15,103,0.793131659,0.42,21,0.46,23,2.48,20,2.55,19,7.1,16,7.21,13,17.43,16,17.54,19,9.4,20,9.52,24,4.12,18,4.23,17
13/02/2018 06:10,76.95,123,77.15,84,0.793122146,0.44,20,0.47,23,2.41,21,2.49,17,7.09,18,7.2,13,17.48,19,17.58,20,9.45,18,9.57,24,4.16,17,4.27,15
13/02/2018 06:15,77.1,125,77.25,96,0.793112633,0.44,19,0.47,22,2.42,22,2.5,19,7.03,18,7.13,13,17.57,19,17.67,20,9.53,18,9.65,20,4.21,19,4.32,18
13/02/2018 06:20,77.15,144,77.35,112,0.79310312,0.45,19,0.49,25,2.43,22,2.51,20,6.97,18,7.08,12,17.61,21,17.71,22,9.57,17,9.68,20,4.2,18,4.31,17
13/02/2018 06:25,77.1,150,77.3,125,0.793093607,0.44,16,0.47,27,2.44,23,2.51,20,6.96,16,7.07,14,17.63,18,17.73,20,9.58,19,9.69,22,4.27,18,4.38,17
13/02/2018 06:30,77.15,155,77.35,128,0.793084094,0.44,16,0.48,25,2.4,22,2.47,18,6.93,18,7.04,14,17.68,20,17.78,21,9.64,20,9.75,20,4.26,17,4.36,16
13/02/2018 06:35,77.15,154,77.35,130,0.793074581,0.42,18,0.46,21,2.36,24,2.44,18,7,18,7.12,15,17.63,21,17.73,25,9.6,18,9.71,20,4.2,15,4.31,16
13/02/2018 06:40,77.15,143,77.35,127,0.793065068,0.41,15,0.45,21,2.39,24,2.47,19,7.04,20,7.15,18,17.61,21,17.72,29,9.59,19,9.71,19,4.21,16,4.32,19
13/02/2018 06:45,77.15,147,77.35,108,0.793055556,0.41,15,0.44,19,2.37,23,2.45,19,7.05,23,7.17,20,17.58,21,17.7,29,9.56,19,9.68,22,4.2,19,4.3,18
13/02/2018 06:50,77.15,142,77.35,114,0.793046043,0.41,15,0.45,18,2.35,22,2.43,19,7.03,23,7.16,22,17.57,18,17.69,25,9.56,20,9.69,23,4.22,19,4.34,18
13/02/2018 06:55,77.2,142,77.4,118,0.79303653,0.42,16,0.45,17,2.34,21,2.42,20,7.01,23,7.13,21,17.62,19,17.74,25,9.6,23,9.73,25,4.22,20,4.33,19
13/02/2018 07:00,77.2,168,77.4,124,0.793027017,0.42,15,0.46,17,2.35,20,2.44,19,7.02,23,7.14,21,17.58,20,17.71,22,9.6,23,9.73,25,4.18,24,4.29,18
13/02/2018 07:05,77.2,148,77.4,122,0.793017504,0.42,15,0.46,13,2.34,20,2.42,18,6.92,24,7.04,22,17.63,22,17.75,20,9.62,23,9.75,26,4.19,25,4.3,19
13/02/2018 07:10,77.15,122,77.35,129,0.793007991,0.42,17,0.45,14,2.36,19,2.43,18,6.96,25,7.07,24,17.63,24,17.74,19,9.63,26,9.76,26,4.19,27,4.3,20
13/02/2018 07:15,77.1,113,77.35,111,0.792998478,0.43,18,0.46,14,2.33,22,2.41,18,6.99,23,7.11,24,17.61,21,17.72,19,9.59,28,9.71,27,4.19,30,4.3,21
13/02/2018 07:20,77.1,111,77.3,104,0.792988965,0.42,16,0.45,14,2.31,20,2.39,16,6.95,24,7.07,22,17.6,19,17.71,19,9.61,24,9.74,28,4.13,26,4.24,22
13/02/2018 07:25,77.15,111,77.4,95,0.792979452,0.41,17,0.44,14,2.29,20,2.37,17,6.95,26,7.06,22,17.69,17,17.79,20,9.66,25,9.77,31,4.19,25,4.28,24
13/02/2018 07:30,77.15,109,77.35,119,0.792969939,0.42,17,0.45,13,2.34,19,2.42,18,6.96,28,7.07,22,17.65,19,17.75,18,9.59,27,9.7,31,4.2,26,4.3,24
13/02/2018 07:35,77.05,107,77.3,122,0.792960426,0.43,16,0.46,15,2.32,20,2.39,19,7,26,7.11,18,17.57,20,17.67,16,9.54,25,9.65,30,4.22,24,4.32,25
13/02/2018 07:40,77.1,106,77.3,129,0.792950913,0.44,14,0.47,14,2.27,21,2.34,20,7.04,26,7.15,18,17.57,18,17.67,18,9.52,24,9.63,30,4.26,24,4.36,20
13/02/2018 07:45,77,119,77.2,140,0.7929414,0.46,14,0.49,13,2.34,20,2.41,18,7.06,25,7.17,19,17.47,18,17.57,19,9.42,24,9.54,30,4.24,23,4.35,20
13/02/2018 07:50,76.9,109,77.15,130,0.792931887,0.45,13,0.48,13,2.32,24,2.4,21,7.09,24,7.21,19,17.41,17,17.52,17,9.38,24,9.5,30,4.21,22,4.32,21
13/02/2018 07:55,77,110,77.2,115,0.792922374,0.44,13,0.47,15,2.32,22,2.4,20,7.13,21,7.24,18,17.46,16,17.57,16,9.39,22,9.52,28,4.24,22,4.34,20
13/02/2018 08:00,76.95,126,77.2,129,0.792912861,0.44,12,0.47,15,2.33,23,2.41,20,7.1,18,7.21,18,17.47,20,17.58,19,9.39,21,9.5,26,4.18,24,4.28,20
13/02/2018 08:05,76.95,131,77.2,129,0.792903349,0.44,11,0.47,15,2.27,23,2.35,17,7.17,18,7.27,17,17.45,21,17.56,20,9.35,21,9.46,24,4.22,26,4.32,19
13/02/2018 08:10,77,133,77.25,138,0.792893836,0.43,11,0.47,14,2.3,25,2.38,21,7.1,19,7.2,18,17.48,19,17.59,19,9.36,20,9.49,24,4.23,27,4.34,21
13/02/2018 08:15,76.95,124,77.15,146,0.792884323,0.44,11,0.47,16,2.36,27,2.44,23,7.19,18,7.3,18,17.38,19,17.49,20,9.28,22,9.41,23,4.15,23,4.26,21
13/02/2018 08:20,77.05,109,77.25,126,0.79287481,0.44,13,0.48,18,2.34,26,2.42,23,7.07,19,7.18,15,17.48,21,17.59,22,9.37,18,9.5,24,4.13,24,4.23,23
13/02/2018 08:25,77.05,134,77.25,139,0.792865297,0.42,14,0.46,20,2.34,23,2.42,20,7.01,17,7.12,16,17.51,22,17.62,23,9.37,21,9.5,23,4.18,25,4.29,20
13/02/2018 08:30,77.05,138,77.3,148,0.792855784,0.42,16,0.45,24,2.32,23,2.4,22,7.01,16,7.11,14,17.53,21,17.64,24,9.42,21,9.55,22,4.12,24,4.23,21
13/02/2018 08:35,77.05,144,77.3,142,0.792846271,0.4,16,0.43,21,2.32,25,2.4,20,7.02,14,7.12,15,17.56,24,17.67,23,9.49,23,9.62,22,4.18,23,4.28,21
13/02/2018 08:40,77.15,129,77.4,136,0.792836758,0.41,17,0.44,21,2.27,21,2.35,19,6.92,15,7.02,15,17.65,25,17.76,22,9.58,21,9.7,22,4.25,21,4.35,18
13/02/2018 08:45,77.2,109,77.45,125,0.792827245,0.41,18,0.44,19,2.28,24,2.37,19,6.9,15,7.01,16,17.7,26,17.8,22,9.61,23,9.73,20,4.31,20,4.41,18
13/02/2018 08:50,77.2,97,77.45,111,0.792817732,0.39,19,0.42,18,2.29,22,2.37,16,6.9,16,7.01,17,17.74,24,17.84,22,9.65,24,9.78,22,4.27,17,4.37,17
13/02/2018 08:55,77.3,96,77.55,128,0.792808219,0.36,19,0.39,18,2.22,19,2.31,15,6.88,15,7,16,17.85,24,17.96,21,9.74,25,9.88,21,4.35,19,4.45,17
13/02/2018 09:00,77.35,97,77.6,116,0.792798706,0.36,19,0.39,17,2.19,18,2.27,17,6.84,15,6.95,14,17.91,25,18.02,23,9.76,22,9.9,21,4.37,19,4.47,18
13/02/2018 09:05,77.3,88,77.55,107,0.792789193,0.39,18,0.42,16,2.2,17,2.27,17,6.85,17,6.97,14,17.85,19,17.96,19,9.72,19,9.85,21,4.3,19,4.4,18
13/02/2018 09:10,77.35,89,77.55,121,0.79277968,0.39,20,0.42,15,2.22,18,2.3,17,6.91,14,7.03,15,17.83,23,17.93,19,9.71,17,9.84,19,4.33,17,4.43,16
13/02/2018 09:15,77.4,106,77.6,125,0.792770167,0.38,17,0.41,15,2.27,18,2.34,19,6.87,17,6.98,16,17.88,23,17.98,21,9.72,17,9.86,18,4.35,18,4.46,17
13/02/2018 09:20,77.4,106,77.65,130,0.792760654,0.41,17,0.44,14,2.31,17,2.38,18,6.92,19,7.02,15,17.85,25,17.94,20,9.73,17,9.86,19,4.35,20,4.44,17
13/02/2018 09:25,77.3,96,77.55,121,0.792751142,0.41,18,0.44,16,2.34,17,2.42,20,6.95,18,7.05,18,17.76,24,17.85,21,9.68,18,9.81,21,4.29,19,4.38,18
13/02/2018 09:30,77.25,92,77.5,118,0.792741629,0.39,17,0.42,16,2.36,17,2.43,21,6.94,21,7.05,19,17.73,25,17.82,20,9.67,18,9.78,21,4.29,20,4.38,18
13/02/2018 09:35,77.25,93,77.45,103,0.792732116,0.39,17,0.43,18,2.34,19,2.41,23,6.94,19,7.05,17,17.76,25,17.85,25,9.68,14,9.8,19,4.29,17,4.38,19
13/02/2018 09:40,77.3,82,77.5,96,0.792722603,0.4,19,0.43,19,2.33,22,2.41,28,6.95,16,7.07,16,17.83,24,17.92,22,9.74,14,9.87,19,4.27,17,4.36,20
13/02/2018 09:45,77.4,91,77.6,112,0.79271309,0.4,20,0.44,20,2.23,22,2.31,26,6.86,15,6.98,16,17.94,23,18.04,25,9.83,13,9.96,17,4.34,15,4.44,19
13/02/2018 09:50,77.35,93,77.6,111,0.792703577,0.41,23,0.45,23,2.25,20,2.33,21,6.83,17,6.96,17,17.91,24,18.02,24,9.79,14,9.92,16,4.36,16,4.46,16
13/02/2018 09:55,77.35,100,77.55,116,0.792694064,0.41,20,0.44,26,2.26,20,2.34,19,6.83,17,6.95,18,17.9,25,18,24,9.78,14,9.91,17,4.36,16,4.46,18
13/02/2018 10:00,77.3,98,77.5,108,0.792684551,0.4,21,0.44,26,2.3,20,2.38,19,6.87,18,6.98,21,17.84,23,17.94,24,9.72,14,9.84,18,4.36,15,4.46,17
13/02/2018 10:05,77.25,104,77.5,112,0.792675038,0.4,25,0.43,25,2.31,18,2.39,18,6.96,18,7.07,20,17.77,22,17.86,22,9.63,16,9.75,18,4.38,14,4.48,17
13/02/2018 10:10,77.25,109,77.5,122,0.792665525,0.41,29,0.44,24,2.33,17,2.41,15,6.96,18,7.07,20,17.76,22,17.85,21,9.62,16,9.74,17,4.37,16,4.47,18
13/02/2018 10:15,77.3,111,77.55,123,0.792656012,0.4,24,0.44,22,2.32,19,2.39,18,6.96,19,7.07,18,17.83,23,17.91,22,9.69,15,9.8,19,4.34,14,4.44,18
13/02/2018 10:20,77.3,112,77.55,117,0.792646499,0.39,21,0.43,18,2.31,17,2.38,19,6.95,20,7.05,19,17.79,25,17.87,22,9.66,15,9.77,17,4.28,15,4.39,16
13/02/2018 10:25,77.35,122,77.55,120,0.792636986,0.38,21,0.41,19,2.29,20,2.36,23,6.91,19,7.01,20,17.82,24,17.91,23,9.66,16,9.77,18,4.31,15,4.42,15
13/02/2018 10:30,77.25,128,77.5,124,0.792627473,0.4,21,0.43,20,2.31,21,2.38,23,6.96,18,7.07,23,17.74,24,17.82,25,9.57,16,9.67,18,4.3,17,4.4,15
13/02/2018 10:35,77.3,133,77.5,132,0.79261796,0.41,21,0.45,19,2.27,20,2.34,19,7,21,7.12,22,17.73,23,17.82,23,9.54,18,9.64,16,4.33,17,4.42,15
13/02/2018 10:40,77.2,132,77.4,140,0.792608447,0.41,22,0.45,16,2.32,21,2.4,18,7.04,22,7.15,22,17.71,20,17.79,21,9.56,17,9.65,18,4.27,18,4.37,16
13/02/2018 10:45,77.25,119,77.45,143,0.792598935,0.41,19,0.44,16,2.3,23,2.38,19,6.98,22,7.09,22,17.75,19,17.84,20,9.6,18,9.7,16,4.27,17,4.38,15
13/02/2018 10:50,77.25,113,77.45,147,0.792589422,0.39,20,0.42,16,2.28,24,2.36,20,6.95,25,7.06,23,17.74,21,17.83,20,9.6,17,9.71,16,4.26,16,4.36,17
13/02/2018 10:55,77.3,103,77.5,146,0.792579909,0.38,21,0.42,20,2.27,23,2.35,22,6.91,26,7.03,22,17.79,24,17.88,21,9.66,17,9.77,17,4.31,17,4.41,19
13/02/2018 11:00,77.35,101,77.55,151,0.792570396,0.37,19,0.41,18,2.26,23,2.34,23,6.91,26,7.02,24,17.89,20,17.98,22,9.75,18,9.87,17,4.39,19,4.5,22
13/02/2018 11:05,77.35,101,77.55,127,0.792560883,0.38,19,0.41,16,2.26,21,2.35,21,6.88,24,6.99,23,17.88,21,17.98,26,9.77,18,9.89,16,4.38,22,4.48,23
13/02/2018 11:10,77.35,97,77.6,105,0.79255137,0.38,19,0.41,16,2.24,23,2.33,21,6.88,24,7,23,17.9,19,18,23,9.8,16,9.92,16,4.42,20,4.53,22
13/02/2018 11:15,77.35,101,77.55,107,0.792541857,0.36,17,0.39,17,2.29,21,2.38,24,6.86,22,6.98,23,17.91,18,18.01,22,9.81,17,9.94,16,4.34,20,4.45,22
13/02/2018 11:20,77.45,98,77.65,114,0.792532344,0.36,18,0.39,18,2.26,20,2.35,24,6.78,22,6.89,24,17.98,19,18.08,22,9.87,16,9.99,16,4.44,23,4.56,26
13/02/2018 11:25,77.5,94,77.7,129,0.792522831,0.35,18,0.39,21,2.22,24,2.3,23,6.81,23,6.92,24,18,18,18.1,21,9.89,19,10.01,16,4.45,24,4.57,26
13/02/2018 11:30,77.55,90,77.75,126,0.792513318,0.37,20,0.4,22,2.24,27,2.32,26,6.82,21,6.93,25,18.02,19,18.11,23,9.83,20,9.95,18,4.46,21,4.57,24
13/02/2018 11:35,77.5,93,77.7,120,0.792503805,0.38,20,0.41,20,2.22,23,2.3,27,6.86,20,6.97,24,17.95,20,18.04,24,9.77,17,9.88,19,4.43,21,4.54,23
13/02/2018 11:40,77.55,92,77.75,111,0.792494292,0.37,20,0.4,19,2.21,22,2.3,24,6.81,22,6.91,23,17.99,21,18.08,22,9.84,15,9.95,20,4.48,20,4.59,22
13/02/2018 11:45,77.55,100,77.8,101,0.792484779,0.38,20,0.42,21,2.21,21,2.29,22,6.76,21,6.86,24,18.01,19,18.1,22,9.85,14,9.96,19,4.48,20,4.59,22
13/02/2018 11:50,77.5,108,77.75,98,0.792475266,0.38,20,0.41,19,2.21,22,2.29,21,6.75,20,6.85,23,17.98,18,18.07,21,9.84,15,9.94,19,4.49,19,4.59,27
13/02/2018 11:55,77.55,96,77.75,121,0.792465753,0.38,19,0.41,16,2.23,22,2.31,20,6.79,24,6.89,24,17.99,17,18.07,18,9.82,15,9.91,18,4.42,19,4.52,23
13/02/2018 12:00,77.65,102,77.85,104,0.79245624,0.37,19,0.4,15,2.22,20,2.3,21,6.75,31,6.85,25,18.06,17,18.15,18,9.93,14,10.03,16,4.48,18,4.57,23
13/02/2018 12:05,77.4,95,77.65,116,0.792446728,0.39,19,0.42,20,2.29,21,2.37,20,6.86,30,6.96,23,17.88,20,17.97,19,9.8,16,9.9,18,4.33,17,4.43,23
13/02/2018 12:10,77.4,84,77.65,104,0.792437215,0.4,19,0.43,20,2.27,21,2.35,18,6.82,28,6.92,19,17.91,21,18,21,9.86,17,9.96,19,4.31,18,4.41,22
13/02/2018 12:15,77.45,86,77.65,105,0.792427702,0.39,20,0.42,17,2.26,22,2.33,19,6.84,25,6.94,20,17.89,22,17.99,21,9.81,19,9.92,19,4.38,21,4.47,21
13/02/2018 12:20,77.45,92,77.7,99,0.792418189,0.41,20,0.44,16,2.21,22,2.28,20,6.84,22,6.94,19,17.94,23,18.04,23,9.86,20,9.97,21,4.42,20,4.52,17
13/02/2018 12:25,77.45,89,77.65,104,0.792408676,0.41,20,0.44,17,2.23,19,2.3,18,6.85,21,6.96,17,17.9,22,18,21,9.82,21,9.94,20,4.43,20,4.52,17
13/02/2018 12:30,77.4,96,77.65,94,0.792399163,0.42,21,0.45,17,2.23,17,2.31,16,6.88,22,6.99,19,17.91,19,18,21,9.86,21,9.98,23,4.38,21,4.47,16
13/02/2018 12:35,77.35,92,77.55,97,0.79238965,0.43,18,0.46,18,2.27,17,2.35,16,6.84,21,6.95,20,17.85,20,17.95,21,9.75,20,9.87,23,4.34,21,4.43,17
13/02/2018 12:40,77.35,99,77.6,104,0.792380137,0.44,20,0.47,20,2.3,17,2.38,17,6.82,23,6.95,20,17.84,20,17.96,22,9.72,24,9.85,23,4.36,21,4.47,18
13/02/2018 12:45,77.4,84,77.65,98,0.792370624,0.41,19,0.44,17,2.28,18,2.36,19,6.81,21,6.93,21,17.96,22,18.07,25,9.83,24,9.96,21,4.42,19,4.52,18
13/02/2018 12:50,77.4,87,77.65,100,0.792361111,0.4,18,0.43,18,2.28,16,2.36,17,6.77,21,6.88,20,17.94,22,18.05,24,9.86,23,9.98,22,4.43,20,4.53,17
13/02/2018 12:55,77.4,77,77.7,99,0.792351598,0.38,15,0.41,18,2.26,14,2.34,15,6.74,21,6.85,20,17.99,23,18.1,27,9.98,24,10.1,24,4.42,19,4.52,16
13/02/2018 13:00,77.5,80,77.75,96,0.792342085,0.38,16,0.41,18,2.25,13,2.33,16,6.7,20,6.82,21,18.04,21,18.16,28,9.98,22,10.11,22,4.44,22,4.54,20
13/02/2018 13:05,77.5,79,77.75,100,0.792332572,0.37,16,0.4,16,2.28,13,2.36,14,6.77,20,6.89,20,18,22,18.11,28,9.95,20,10.07,21,4.41,21,4.51,20
13/02/2018 13:10,77.55,92,77.8,99,0.792323059,0.35,16,0.38,17,2.26,14,2.34,15,6.76,21,6.88,18,18.04,21,18.15,24,9.95,21,10.07,21,4.39,23,4.51,19
13/02/2018 13:15,77.55,81,77.75,91,0.792313546,0.38,16,0.41,17,2.25,14,2.33,15,6.78,18,6.9,17,18,20,18.12,22,9.92,20,10.04,22,4.38,23,4.49,18
13/02/2018 13:20,77.5,85,77.75,97,0.792304033,0.37,15,0.4,17,2.3,13,2.38,15,6.76,19,6.88,18,18.01,19,18.12,21,9.92,20,10.04,20,4.4,21,4.52,17
13/02/2018 13:25,77.5,93,77.75,111,0.792294521,0.37,14,0.41,18,2.31,15,2.4,13,6.8,16,6.91,16,18,17,18.1,19,9.92,18,10.04,21,4.43,19,4.54,19
13/02/2018 13:30,77.55,90,77.8,101,0.792285008,0.37,15,0.4,16,2.3,14,2.38,14,6.79,16,6.9,17,18.03,15,18.13,18,9.93,19,10.05,22,4.44,20,4.55,19
13/02/2018 13:35,77.6,96,77.8,96,0.792275495,0.38,14,0.41,15,2.29,13,2.37,14,6.76,17,6.87,19,18.09,16,18.19,18,9.94,22,10.07,20,4.42,19,4.53,17
13/02/2018 13:40,77.55,110,77.8,93,0.792265982,0.38,14,0.41,14,2.27,14,2.35,15,6.72,19,6.83,16,18.06,14,18.18,18,9.97,22,10.11,18,4.38,20,4.5,18
13/02/2018 13:45,77.6,108,77.8,101,0.792256469,0.38,14,0.41,14,2.21,16,2.29,15,6.77,19,6.88,19,18.04,14,18.14,17,9.98,21,10.11,16,4.4,17,4.51,21
13/02/2018 13:50,77.65,99,77.85,105,0.792246956,0.38,13,0.41,15,2.23,17,2.31,15,6.74,20,6.85,17,18.1,15,18.22,18,10.05,20,10.19,17,4.47,16,4.59,23
13/02/2018 13:55,77.6,110,77.8,101,0.792237443,0.4,13,0.43,18,2.23,15,2.31,15,6.77,20,6.88,16,18.06,17,18.18,18,9.98,20,10.12,18,4.52,17,4.64,20
13/02/2018 14:00,77.55,98,77.8,106,0.79222793,0.38,15,0.42,18,2.24,15,2.32,15,6.8,19,6.91,15,18.05,16,18.16,16,9.94,21,10.08,16,4.52,19,4.64,23
13/02/2018 14:05,77.65,103,77.85,111,0.792218417,0.38,16,0.41,18,2.23,15,2.31,16,6.78,18,6.89,16,18.11,16,18.22,16,9.96,19,10.09,17,4.49,19,4.6,26
13/02/2018 14:10,77.65,96,77.85,107,0.792208904,0.37,15,0.4,18,2.2,14,2.28,16,6.75,17,6.87,16,18.11,15,18.22,16,9.99,19,10.11,19,4.52,19,4.62,24
13/02/2018 14:15,77.65,110,77.85,127,0.792199391,0.37,16,0.4,17,2.15,14,2.23,16,6.81,16,6.91,18,18.11,16,18.21,16,9.93,22,10.05,20,4.54,21,4.65,27
13/02/2018 14:20,77.65,120,77.85,135,0.792189878,0.38,16,0.42,18,2.15,16,2.23,17,6.82,16,6.92,20,18.12,16,18.23,17,9.92,21,10.04,19,4.53,22,4.63,25
13/02/2018 14:25,77.7,129,77.9,140,0.792180365,0.37,15,0.41,18,2.15,16,2.23,17,6.71,16,6.82,20,18.17,14,18.28,18,9.94,20,10.07,20,4.55,23,4.65,23
13/02/2018 14:30,77.7,132,77.95,146,0.792170852,0.36,15,0.4,19,2.13,18,2.2,18,6.68,17,6.79,18,18.2,16,18.31,19,9.98,22,10.1,21,4.46,22,4.56,26
13/02/2018 14:35,77.65,135,77.9,162,0.792161339,0.37,18,0.4,23,2.2,18,2.27,17,6.71,15,6.81,16,18.13,18,18.24,20,9.91,24,10.03,22,4.46,20,4.56,24
13/02/2018 14:40,77.6,123,77.85,160,0.792151826,0.37,18,0.41,21,2.19,19,2.26,19,6.79,18,6.89,16,18.09,17,18.2,20,9.92,22,10.04,23,4.47,22,4.58,22
13/02/2018 14:45,77.55,110,77.8,153,0.792142314,0.37,20,0.41,23,2.2,19,2.27,19,6.8,17,6.9,20,18.11,20,18.22,18,9.94,21,10.06,22,4.52,22,4.64,20
13/02/2018 14:50,77.5,106,77.8,146,0.792132801,0.37,20,0.41,24,2.18,20,2.25,21,6.8,15,6.91,20,18.05,21,18.16,20,9.94,23,10.06,22,4.43,22,4.54,20
13/02/2018 14:55,77.55,107,77.8,142,0.792123288,0.37,20,0.4,26,2.13,20,2.2,19,6.73,15,6.84,21,18.06,23,18.17,22,9.92,25,10.05,23,4.44,21,4.56,22
13/02/2018 15:00,77.55,107,77.8,139,0.792113775,0.37,23,0.4,24,2.14,20,2.21,17,6.69,15,6.8,21,18.03,21,18.14,19,9.91,23,10.03,20,4.47,22,4.59,20
13/02/2018 15:05,77.6,118,77.85,131,0.792104262,0.37,26,0.4,22,2.11,21,2.18,19,6.71,14,6.81,19,18.08,22,18.18,17,9.93,23,10.04,18,4.49,24,4.61,17
13/02/2018 15:10,77.65,110,77.95,147,0.792094749,0.37,27,0.4,25,2.13,19,2.2,19,6.64,14,6.75,17,18.14,21,18.23,14,9.97,23,10.08,19,4.49,25,4.61,19
13/02/2018 15:15,77.6,127,77.85,154,0.792085236,0.38,27,0.41,24,2.13,22,2.21,19,6.67,17,6.78,17,18.1,21,18.2,16,9.94,23,10.05,21,4.44,25,4.56,22
13/02/2018 15:20,77.6,125,77.85,157,0.792075723,0.38,27,0.41,26,2.2,24,2.27,17,6.74,16,6.85,18,18.08,19,18.18,17,9.9,23,10.01,20,4.48,28,4.6,25
13/02/2018 15:25,77.65,124,77.9,154,0.79206621,0.39,25,0.42,27,2.15,25,2.23,16,6.7,16,6.82,18,18.12,20,18.22,15,9.95,22,10.07,19,4.51,26,4.62,25
13/02/2018 15:30,77.75,131,78,144,0.792056697,0.39,22,0.42,27,2.15,25,2.22,18,6.62,16,6.74,17,18.21,18,18.31,15,10.06,22,10.17,17,4.58,23,4.69,27
13/02/2018 15:35,77.75,131,78,142,0.792047184,0.39,22,0.42,22,2.16,24,2.23,17,6.59,18,6.71,17,18.22,21,18.31,16,10.11,22,10.21,16,4.56,24,4.67,25
13/02/2018 15:40,77.8,131,78.05,143,0.792037671,0.38,20,0.41,22,2.12,23,2.2,19,6.61,18,6.72,17,18.29,22,18.38,15,10.13,23,10.22,18,4.56,26,4.66,27
13/02/2018 15:45,77.8,129,78,142,0.792028158,0.4,20,0.43,25,2.14,23,2.22,21,6.66,20,6.77,17,18.23,21,18.32,16,10.04,21,10.14,18,4.54,23,4.64,25
13/02/2018 15:50,77.7,115,77.9,120,0.792018645,0.41,20,0.44,22,2.17,23,2.24,20,6.7,21,6.81,16,18.17,20,18.26,18,10.01,21,10.11,17,4.49,23,4.59,25
13/02/2018 15:55,77.65,109,77.9,133,0.792009132,0.38,21,0.41,22,2.15,21,2.23,20,6.69,23,6.8,18,18.16,19,18.25,23,10.01,20,10.11,19,4.48,20,4.58,24
13/02/2018 16:00,77.6,119,77.85,126,0.791999619,0.37,18,0.4,22,2.15,23,2.23,18,6.7,22,6.81,16,18.07,19,18.16,21,9.88,20,9.99,16,4.47,22,4.57,22
13/02/2018 16:05,77.65,120,77.9,128,0.791990107,0.37,20,0.4,24,2.17,20,2.24,19,6.73,21,6.83,17,18.09,19,18.18,19,9.94,22,10.05,18,4.48,20,4.58,23
13/02/2018 16:10,77.65,129,77.9,139,0.791980594,0.38,25,0.4,29,2.21,21,2.28,18,6.75,20,6.85,19,18.13,19,18.22,19,9.93,24,10.03,19,4.42,21,4.52,23
13/02/2018 16:15,77.6,138,77.85,148,0.791971081,0.39,23,0.42,25,2.22,21,2.29,17,6.8,20,6.9,19,18.07,19,18.16,19,9.83,22,9.94,20,4.44,22,4.54,23
13/02/2018 16:20,77.65,132,77.9,139,0.791961568,0.39,24,0.43,23,2.2,25,2.28,19,6.76,18,6.87,19,18.08,19,18.16,22,9.85,20,9.95,20,4.51,23,4.61,24
13/02/2018 16:25,77.75,141,78,160,0.791952055,0.39,27,0.42,24,2.23,26,2.31,22,6.76,19,6.87,21,18.1,17,18.19,21,9.92,26,10.02,21,4.51,23,4.61,21
13/02/2018 16:30,77.8,150,78.05,173,0.791942542,0.38,26,0.41,23,2.17,28,2.24,22,6.77,20,6.88,18,18.16,18,18.24,23,9.99,22,10.09,21,4.53,23,4.62,20
13/02/2018 16:35,77.8,137,78.05,173,0.791933029,0.37,26,0.4,25,2.19,25,2.26,23,6.69,18,6.8,20,18.22,16,18.3,26,10.05,22,10.15,24,4.62,22,4.73,18
